cycle,count,mae,rmse
5,15,0.1634557647670263,0.21526544159117358
6,15,0.14030800665490997,0.17705007778274798
7,15,0.13376794858478036,0.18484412551535553
8,15,0.11402593571255873,0.14859631388971442
9,15,0.19844899152311837,0.25671600886558854
10,15,0.21258164235879196,0.2691403578578681
11,15,0.3169866871414968,0.399733388521412
12,15,0.24802016847412556,0.3135327570896291
13,15,0.164139767245227,0.2140108099000349
14,15,0.144419945149251,0.17762067863113257
15,15,0.19665788785419452,0.2271120030295783
16,15,0.16964482069307404,0.20588958124998546
17,15,0.231684974442071,0.2723813885965525
18,15,0.17405755054911717,0.22410045462863717
19,15,0.1475592987259334,0.18035693605476055
20,15,0.1467364849457086,0.174244344515523
21,15,0.1564548580823835,0.19855721118355008
22,15,0.24168866714101367,0.28672877411239966
23,15,0.19914223095933653,0.22841738694806538
24,15,0.16477249033144659,0.19769498857114456
25,15,0.1838367062179699,0.2124264787309608
26,15,0.35003981966897685,0.3929726649102764
27,15,0.15972657326031175,0.20519513586815424
28,15,0.1558310604677849,0.1956459897199816
29,15,0.2195811712967707,0.26264156538785444
30,15,0.15456330691904244,0.18439178871654083
31,15,0.10175839278134176,0.12427645064484139
32,15,0.12581547475519347,0.16397135305668886
33,15,0.17884775139194592,0.21901858765187912
34,15,0.21735294924179135,0.2827361557790376
35,15,0.3869830375257088,0.4542898530409889
36,15,0.4062991778882001,0.4653503112959911
37,15,0.3024981019806635,0.37176780999018016
38,15,0.3138341725899975,0.380149832405732
39,15,0.2500358647336579,0.38868174952665263
40,15,0.3148350996024557,0.3829155778313801
41,15,0.34191578531866945,0.42865259993018856
42,15,0.15459053329036535,0.19128955413629448
43,15,0.1490873496520647,0.19719264244113993
44,15,0.19851949273214672,0.26018447838326225
45,15,0.19346241801553768,0.22854642210258472
46,15,0.18100665125668683,0.22761769665144987
47,15,0.1325562364457408,0.1711098266143449
48,15,0.14625438944289937,0.18841499956026303
49,15,0.129407292615127,0.16952266283965495
50,15,0.12925131423052813,0.16619644076897463
51,15,0.1450384678637986,0.17520137056572954
52,15,0.13830029065257382,0.1641985410929918
53,15,0.16700285951363694,0.2257121010122137
54,15,0.11937359788919916,0.14236848823473333
55,15,0.09685237260781233,0.1235950967308669
56,15,0.13706058315882097,0.17618217516832185
57,15,0.18273018084309445,0.2177542178577392
58,15,0.2428819932832909,0.31079131086387624
59,15,0.2713925339369922,0.3099853854347794
60,15,0.17960796072944282,0.22005789979193124
61,15,0.16756905759570306,0.20798680435733108
62,15,0.22581049067682898,0.2836800438780304
63,15,0.19506000241315966,0.26346424765858056
64,15,0.2547211836513357,0.31839990699605386
65,15,0.23332440760338435,0.29985983179766196
66,15,0.3420400281954415,0.47518477202023335
67,15,0.6224777968421744,0.7933352688434162
68,15,0.18220060055486206,0.22490735645700552
69,15,0.22675677612458078,0.28340239766325076
70,15,0.31016938703288777,0.4521490767446315
71,15,0.24975511593298624,0.2950910971185262
72,15,0.1311433167552117,0.16258465800977284
73,15,0.31488449907916777,0.4236757359734974
74,15,0.1118862499070669,0.14590555580788592
75,15,0.13123739177284774,0.16499532958239346
76,15,0.12741058604079286,0.16167229886039083
77,15,0.14334813764399992,0.19165877344720264
78,15,0.1277884965596093,0.15832409911397677
79,15,0.09852306382198898,0.11996525033452611
80,15,0.11651249779050381,0.14486322649960348
81,15,0.102442454676048,0.12949113029560216
82,15,0.11895367515418726,0.15204029850797526
83,15,0.16662840047032693,0.2210529722936711
84,15,0.13659159804900592,0.15564846100169244
85,15,0.10229697310178795,0.13333677312215728
86,15,0.15731936640958205,0.18354483058004906
87,15,0.17450898453126895,0.21304661319494173
88,15,0.24368446607034341,0.3276466767682038
89,15,0.18489765651826498,0.2233601564608513
90,15,0.3179894948428855,0.40117858455612515
91,15,0.13475934202252915,0.18330580558668394
92,15,0.19157901524844184,0.2315760272864344
93,15,0.2806904758743319,0.317049520088406
94,15,0.13226052444885864,0.16696811593037897
95,15,0.2666815473000261,0.32370016378177535
96,15,0.30910659833598,0.3706128041576418
97,15,0.11581530906023269,0.1492595991562758
98,15,0.09200676243853362,0.11735801511774276
99,15,0.10857078972330783,0.1382227863225048
100,15,0.12076392463362955,0.15371222570814916
101,15,0.12760598084715727,0.15908233664769403
102,15,0.13423833110484135,0.1750478026524569
103,15,0.16023360978110823,0.20602946548080675
104,15,0.11702208405617276,0.14978098935336273
105,15,0.09846574594178956,0.12282532162191712
106,15,0.10495478392197627,0.13324882110275632
107,15,0.15270513931057247,0.19025971226511096
108,15,0.1508862523981626,0.18559134809527525
109,15,0.23507523697240787,0.2928246204129355
110,15,0.2640622047987972,0.340866491206891
111,15,0.19658072462164244,0.24418793915281098
112,15,0.1843069737927467,0.23173353277565512
113,15,0.22445854746980867,0.29689331144015946
114,15,0.19954806884107837,0.29814362565883307
115,15,0.16239694047283162,0.21459946541553276
116,15,0.16827545636164684,0.20092533647036925
117,15,0.22245322849636145,0.26329822771649225
118,15,0.18681285539250372,0.24483488643421455
119,15,0.26204176246383676,0.38132019989848825
120,15,0.6148848431834886,0.7803085719875885
121,15,0.5444413170161855,0.6627086245736447
122,15,0.6093832092049432,0.7789675985717902
123,15,0.5202951912366077,0.5893858671032467
124,15,0.4265557433302217,0.5090474577105348
125,15,0.5203035270931937,0.633629992879636
126,15,0.5402029285601905,0.6570960476239913
127,15,0.4698120595189345,0.5914122312433645
128,15,0.1708661087953516,0.2088342296005571
129,15,0.1666518580415083,0.24204036345189117
130,15,0.10846650163572336,0.13589309116151713
131,15,0.1904487215420584,0.23370889701198128
132,15,0.329530835000117,0.3942853173348631
133,15,0.4819038892743679,0.602439821896044
134,15,0.46730116766488466,0.577028454181963
135,15,0.47783524807121636,0.6076314460789022
136,15,0.34239645728247703,0.39996381526858027
137,15,0.25614316332639586,0.33245391981935224
138,15,0.20979747306534205,0.2971394533222713
139,15,0.19576854336897628,0.2383582250665498
140,15,0.10032414764682633,0.1280430372056
141,15,0.13489217055257738,0.1843334373377901
142,15,0.14132887629968935,0.17879538690697971
143,15,0.17154303122826295,0.22977874826690428
144,15,0.12557295179740702,0.1685465474123285
145,15,0.10979007107456755,0.1530730934868321
146,15,0.09872249275144329,0.12355549552838001
147,15,0.09568236405236515,0.12140387930470489
148,15,0.1204479911865778,0.14854803100278977
149,15,0.11235809075594935,0.13631659491262177
150,15,0.11116693726277672,0.14159356358055383
151,15,0.1383484866767126,0.1733147498715554
152,15,0.1332293263475039,0.1714253765008012
153,15,0.1859161298849183,0.22600760307530207
154,15,0.17661183190668614,0.26921080575499795
155,15,0.1998184020348638,0.29434123501240705
156,15,0.11512257934168184,0.15159176561782423
157,15,0.2619773780410737,0.3235002681165664
158,15,0.15576681588670094,0.22055639713344338
159,15,0.12316278150062314,0.16107846633951736
160,15,0.1513069033851998,0.195558681246965
161,15,0.10330848751542343,0.14409824831804532
162,15,0.14962497606797168,0.1752488318410623
163,15,0.12467236703965244,0.1588265527553477
164,15,0.11185418324370765,0.12956283298508908
165,15,0.13753704704535427,0.18356916260680706
166,15,0.10408609116908203,0.1409278019015915
167,15,0.11232249698150712,0.13414056210882702
168,15,0.12023164846881793,0.14916307091178604
169,15,0.11167837800266613,0.1470762872404435
170,15,0.10719613100887106,0.12971520557923924
171,15,0.10810994194928816,0.13321697370015914
172,15,0.12920251369201752,0.17107660362813082
173,15,0.14272650361230582,0.17526216120784824
174,15,0.14703517347139045,0.17730597670216322
175,15,0.12271581387502313,0.13908861330362368
176,15,0.10334068456759544,0.12418038051146159
177,15,0.10580924467448771,0.13116502043958247
178,15,0.09809908460077942,0.12422491631851991
179,15,0.10897580349679811,0.1374285488646992
180,15,0.09864256561136191,0.12313655601441013
181,15,0.08250423238420815,0.10891272507304724
182,15,0.09574806673654433,0.12000893420254603
183,15,0.09833493714710505,0.12095054710231612
184,15,0.09593097048607908,0.11481502093928168
185,15,0.08675739539584174,0.11342518949678994
186,15,0.10994705032422689,0.1428402725096501
187,15,0.1170616502860919,0.15957415425749016
188,15,0.1267971924637746,0.16766023324866156
189,15,0.10192052934759764,0.14339524924330402
190,15,0.21043261726745766,0.24445397827970763
191,15,0.15940413954661772,0.21654300651431377
192,15,0.14808617409082808,0.2009244540077973
193,15,0.13240626371745687,0.1809026851907853
194,15,0.151990306261351,0.18397313226646875
195,15,0.0988807151961484,0.1454736900971372
196,15,0.16971421880623408,0.27454002279838075
197,15,0.2411401092380249,0.339928807070633
198,15,0.28518762688475857,0.34758406477997583
199,15,0.17997716338617895,0.25364864662254044
200,15,0.263593952485121,0.33760810686896253
201,15,0.43734211951311613,0.5364490493141146
202,15,0.5802560244921678,0.668346985669038
203,15,0.5058997593697417,0.5924094600660714
204,15,0.5578997267661026,0.6336882876831765
205,15,0.5583356097892535,0.660399040515112
