cycle,count,mae,rmse
235,15,0.714771414880673,0.8637961573392735
236,15,0.5183489546195138,0.6518587062321262
237,15,0.5027319119972614,0.6080843489872048
238,15,0.4926947380119796,0.5744815691571534
239,15,0.5464687318260602,0.6484240080119721
240,15,0.3677627850144247,0.4822585599806495
241,15,0.3560008513413994,0.41983704120475257
242,15,0.5585616209493446,0.6579958038708836
243,15,0.6809857672172945,0.8033547798443564
244,15,0.8363205390767444,0.9830331321164065
245,15,0.7471526283748439,0.892138512917855
246,15,0.7712767406979959,0.8971128523590753
247,15,0.5532563546490046,0.6928644384477199
248,15,0.515995806617492,0.6147748914625409
249,15,0.4483186877597532,0.5493654749970478
250,15,0.32430767913676084,0.39830042182043185
251,15,0.3952027947561405,0.46096609840338376
252,15,0.24889451660097375,0.3250759985212015
253,15,0.3820875098389978,0.4442377019221498
254,15,0.18171456541206604,0.22809651327737163
255,15,0.09515021281692836,0.12357338936333359
256,15,0.15346712368529747,0.19148592693146185
257,15,0.19942170087335223,0.2670931259303259
258,15,0.10836895448237,0.1485111003448466
259,15,0.11762063893550957,0.14361518525298222
260,15,0.15540036365434906,0.2051338473881199
261,15,0.20643440801796467,0.2690926987484415
262,15,0.18214827914122705,0.23078332302270516
263,15,0.17907760115992613,0.23107071727489206
264,15,0.2831739491144403,0.3718500797677045
265,15,0.33263200178353464,0.4248481255793765
266,15,0.2881197487456736,0.3555922821604267
267,15,0.25812943981760317,0.3412161495234781
268,15,0.25121008475002665,0.3029882413882661
269,15,0.2639550223366965,0.3408938611442649
270,15,0.2200736838616173,0.283422658145088
271,15,0.1645751271758199,0.2100267088058762
272,15,0.13356572923073634,0.16958371921889126
273,15,0.11055331750001245,0.1387241579634311
274,15,0.13124745853188707,0.16079036920081458
275,15,0.14256076737061588,0.18284448741857548
276,15,0.366340166585278,0.42885315296686544
277,15,0.1401796641326829,0.18751856485108598
278,15,0.10536390229036571,0.1365476783152641
279,15,0.11111447489156655,0.14699836617086876
280,15,0.14036464260655726,0.17899596219060937
281,15,0.1588719530703121,0.20759136621462168
282,15,0.14754715782425762,0.19111429982240768
283,15,0.12874211717487805,0.1647484070251083
284,15,0.13133150978212896,0.16468637421947346
285,15,0.11938645495332953,0.153928518762233
286,15,0.1663307526804387,0.2049795190783729
287,15,0.1581656314221398,0.1933471774599279
288,15,0.1291590855299269,0.1699942104916957
289,15,0.13506742777164224,0.17026241871751027
290,15,0.15076117378093912,0.19564887264161906
291,15,0.15910795268613148,0.18690767038679118
292,15,0.11077924817224541,0.13980504282679584
293,15,0.1050219313992033,0.12572367188172534
294,15,0.11411091116098243,0.154472613813342
295,15,0.12129666020350403,0.15846630663565037
296,15,0.1258030446211582,0.14524113185730572
297,15,0.11984084981045641,0.14138050627941048
298,15,0.11956318766525169,0.1446412819483689
299,15,0.1036750771499506,0.13505068607594764
300,15,0.13607803929298823,0.16877907603755293
301,15,0.13494330035415603,0.16221528475297384
302,15,0.09908209447722167,0.12186501343368997
303,15,0.11389362162697622,0.14384606590933072
304,15,0.12931176195806904,0.15945462843353475
305,15,0.1079275192159668,0.14121240378639882
306,15,0.09031672029371048,0.1143236199127028
