cycle,count,mae,rmse
5,15,0.1566882722562897,0.20231223169927925
6,15,0.1447755839744031,0.18290001004811884
7,15,0.12140981622322221,0.1641113925091254
8,15,0.13292097648981127,0.15996777191495473
9,15,0.19226103100499825,0.24609598842944394
10,15,0.2047338671320246,0.27338620807054215
11,15,0.32042334486141333,0.3801352625580733
12,15,0.2487775310215418,0.3108148292040136
13,15,0.19034327494001313,0.23927001482865262
14,15,0.25210269449119677,0.29252494966794695
15,15,0.16304084376637076,0.20913409596540597
16,15,0.18058174224304022,0.21792618070927441
17,15,0.21504283069220723,0.2644404907600713
18,15,0.13454148978337993,0.1663956805776504
19,15,0.14101047998187557,0.19083696686818827
20,15,0.18640264073844792,0.22013274895694773
21,15,0.19625999280259823,0.23564354681426028
22,15,0.18439000921326804,0.2341100399589908
23,15,0.15276144630156294,0.1949832809192747
24,15,0.14222214335418157,0.1775565144078449
25,15,0.15818028872194423,0.2042050018361852
26,15,0.31561104503257903,0.35637462705673345
27,15,0.22333243081810344,0.2681724361118822
28,15,0.1384827392022076,0.1734859566903653
29,15,0.15473510268623047,0.20483908614974902
30,15,0.16252196716698955,0.1878817260267925
31,15,0.16509542869702948,0.19528762275417852
32,15,0.11645762217424713,0.14326166070852112
33,15,0.16503795274361288,0.20783435812667325
34,15,0.20002902582170987,0.29925192491940134
35,15,0.274670973185355,0.38457315877272574
36,15,0.34884515686402845,0.4246092577123204
37,15,0.2901745822282892,0.3888437704994456
38,15,0.2548036189114084,0.3420608165727936
39,15,0.26154798406375124,0.3602311364229741
40,15,0.3247507872589239,0.39102016666875583
41,15,0.37900896089260305,0.463282999417699
42,15,0.16286490431893427,0.20843534637646133
43,15,0.12872963624803563,0.1691588104767902
44,15,0.1810921513845472,0.23793737843268586
45,15,0.2196974053215211,0.2500200901514026
46,15,0.15716713998456588,0.20642206231969282
47,15,0.10773653144573457,0.13298417622826778
48,15,0.1121807818749085,0.14185871314878862
49,15,0.12513429293490286,0.15818302995098532
50,15,0.13754528378117037,0.17197108897263466
51,15,0.12275080788237476,0.14837590457877728
52,15,0.11949109059093908,0.14243809118497897
53,15,0.17690331907422935,0.2302725082892415
54,15,0.11514132402185963,0.14840961087450302
55,15,0.13741654836753042,0.1655869574843649
56,15,0.14898770782219287,0.1885218829827496
57,15,0.1426962913425914,0.17524313327353658
58,15,0.22926153393201132,0.29908992872320644
59,15,0.22316775236556877,0.267915005013026
60,15,0.21507694233190497,0.2599972617769192
61,15,0.11156558575568834,0.13796079038863285
62,15,0.16054052163760812,0.19488470935892246
63,15,0.1841780908317231,0.2412483738164137
64,15,0.2732655264745513,0.3469518084074882
65,15,0.1992472427757649,0.24878164940065903
66,15,0.3864425428002683,0.5346507560801358
67,15,0.6674772925343784,0.7881411674370156
68,15,0.1590416235401148,0.19535118388820286
69,15,0.17029910356750677,0.20628381869471285
70,15,0.2731827185143424,0.3736051196477017
71,15,0.1711395353992415,0.21596168637483645
72,15,0.13544790125647369,0.16814191182239716
73,15,0.309553077100184,0.38983091575692796
74,15,0.10227431906940956,0.12333258607379599
75,15,0.08966444047932944,0.11275126815195835
76,15,0.14845211071555034,0.18375894577228213
77,15,0.1444507006261162,0.2024029297572871
78,15,0.12672074229479494,0.1587029411848314
79,15,0.133706315049656,0.1595944317661827
80,15,0.09914836955229435,0.12365122347443733
81,15,0.0909963313330357,0.11583391510016051
82,15,0.12541670161568158,0.16325483923045106
83,15,0.17428537073614592,0.20241947450630102
84,15,0.09575897916040942,0.12326977598916947
85,15,0.08426340422514961,0.11091002366175526
86,15,0.10597703963271489,0.13264308157644794
87,15,0.16992817190816573,0.19956906361283658
88,15,0.27055950677894497,0.31694801366608805
89,15,0.1533468679393745,0.18703663284927927
90,15,0.32112486119255856,0.4111564333860495
91,15,0.12746479516415873,0.19544012894047513
92,15,0.17694405867684312,0.23243625431498133
93,15,0.22894590512606108,0.2678719806094535
94,15,0.12992887805805442,0.16200564801950787
95,15,0.1383944304886996,0.17584337405400705
96,15,0.3144480906332983,0.3794300997894527
97,15,0.1447941837111294,0.1798251537000862
98,15,0.10311981932115719,0.12727065890836745
99,15,0.12280866935775786,0.1560925633635924
100,15,0.12618968198711472,0.16017887602149197
101,15,0.21596732810632002,0.2598440236861279
102,15,0.18546839824779332,0.23034441469432984
103,15,0.21069247956117573,0.2631868028805477
104,15,0.11781448573281784,0.15501849897488074
105,15,0.1247227121177902,0.16039994450099354
106,15,0.15626570855199068,0.1834499339129279
