cycle,count,mae,rmse
5,15,0.1473335468172446,0.18559963390526366
6,15,0.14615458235819856,0.18649965488842585
7,15,0.13622893842126202,0.17846728216446184
8,15,0.12821572807128465,0.16479274742898017
9,15,0.23158206006823254,0.2955882418336744
10,15,0.20869480574061447,0.2751268459016108
11,15,0.2973571044086488,0.3836385481155913
12,15,0.21769526491919455,0.27721825314531784
13,15,0.23300985464312007,0.28564371874924277
14,15,0.20398076337701868,0.25327191598618803
15,15,0.1539439895173409,0.1854781807705434
16,15,0.1659952204861438,0.19921376436581031
17,15,0.19919401538272813,0.2687625543022144
18,15,0.16705031273993798,0.20201830661400136
19,15,0.1589969761489631,0.21112919138016473
20,15,0.13451554196605742,0.1820167063980078
21,15,0.16053816493854817,0.18740080687307073
22,15,0.19702398387450099,0.2402707956285342
23,15,0.14920077955765262,0.1967038862687967
24,15,0.15578308381379274,0.195882818408952
25,15,0.1696542254920086,0.20370751971726184
26,15,0.3063822908273279,0.3450084002212713
27,15,0.2053115365329718,0.2588129512940678
28,15,0.1407896295037807,0.17765487269008115
29,15,0.25221361249209345,0.2958452054502042
30,15,0.1360455485968227,0.16236724834999777
31,15,0.11688269097756174,0.14465005456754737
32,15,0.1342037681949415,0.16540907274722444
33,15,0.1642519642166389,0.20825657066393016
34,15,0.23581231837386116,0.29214442903324467
35,15,0.3927926058617564,0.44109658527129053
36,15,0.33842153665966046,0.42025917710487737
37,15,0.30801039215233805,0.3858565718735992
38,15,0.269009211033484,0.33585992082620425
39,15,0.25252535237097534,0.36457371587818477
40,15,0.3414368647645591,0.4132308578793725
41,15,0.31846539345793934,0.41082539598348305
42,15,0.14490218354281567,0.17647215383315082
43,15,0.15250350909458216,0.19812148807951988
44,15,0.20280919262183972,0.24227673537856614
45,15,0.21835102392750802,0.2505161944197083
46,15,0.16944908601624395,0.21867633548438858
47,15,0.11224894817657519,0.14140966996482338
48,15,0.1330876356884214,0.17120546238805048
49,15,0.140172288234303,0.17579468671876794
50,15,0.09881338545572879,0.126841572575958
51,15,0.17886297497461237,0.22304941060911215
52,15,0.15675824247606535,0.19065243780876345
53,15,0.1880498652189455,0.22425415257414144
54,15,0.09317969432211258,0.116584996539827
55,15,0.11920686060127665,0.153826704078152
56,15,0.14643818405934073,0.18384024721724002
57,15,0.15149958398372512,0.19714914945603987
58,15,0.2499213278228017,0.31136419099816887
59,15,0.2564650120878908,0.2912692121032228
