cycle,count,mae,rmse
5,15,0.15712210028093873,0.1927653419542753
6,15,0.14694521852489617,0.18333683215888996
7,15,0.12072699353098655,0.14775731088893856
8,15,0.11686801617880892,0.15077806942550828
9,15,0.1895000160685355,0.23708702785788816
10,15,0.19302001496275747,0.2613579033786332
11,15,0.2753502183721704,0.34075090204359865
12,15,0.22188223643947527,0.29295732868553465
13,15,0.17001255312199182,0.22756875835964727
14,15,0.2152103128766701,0.2658640312614688
15,15,0.1502475560835901,0.19960587565004367
16,15,0.1965686013194708,0.23012211004482008
17,15,0.21199354945541235,0.26052872654078796
18,15,0.1326782749021445,0.1624890823396891
19,15,0.1492044062115216,0.20171846326162982
20,15,0.11245352537650732,0.1433263786685095
21,15,0.18105059374003302,0.21803151953322308
22,15,0.20130858148100647,0.24290403289792098
23,15,0.1944911991611204,0.23483688118290125
24,15,0.19949991093160635,0.22815432986502757
25,15,0.20794735858770322,0.2427779023415201
26,15,0.29526412581567457,0.34715621181270123
27,15,0.19352622983453932,0.23917442973829206
28,15,0.1607150021324707,0.21002641943520894
29,15,0.1684528962428106,0.20397333529612335
30,15,0.1510329656261738,0.18477162703197988
31,15,0.09764247036830376,0.12960163915973597
32,15,0.12280543755236858,0.1547292485508534
33,15,0.15391998165116333,0.20041770157792732
34,15,0.25029367355959414,0.3012769296066486
35,15,0.29226062363842414,0.3954578160519241
36,15,0.3254942125283534,0.39335262486351824
37,15,0.267778546245726,0.3952864377897515
38,15,0.22928925622507895,0.307310897751019
39,15,0.24503834889932138,0.342605740448479
40,15,0.35799359197019187,0.42160456749694886
41,15,0.3840678229421651,0.4503014503156788
42,15,0.16922960111058186,0.21802961502324233
43,15,0.18119402840104704,0.23093162479067192
44,15,0.1906730172404851,0.24269894318035753
45,15,0.22266645485857858,0.2575143214643157
46,15,0.16313550710317895,0.21492272791928674
47,15,0.1143266523639521,0.13721494789846328
48,15,0.1348238693259704,0.16965501167324173
49,15,0.13558319473056707,0.17383297928079824
50,15,0.12655155817495622,0.1572323172098216
51,15,0.13265087537020914,0.16852899261701176
52,15,0.13903407240633972,0.16648345970158257
53,15,0.18042020847292894,0.2238920532167217
54,15,0.11332819871274144,0.1427141585225619
55,15,0.1534713390251301,0.18315207374186224
56,15,0.1358671317423847,0.16139402720011092
57,15,0.14770905643668517,0.18026851005862393
58,15,0.2035399309702657,0.2547382887503429
59,15,0.21544689117934207,0.269553130860255
60,15,0.16555984365109164,0.22481064175306018
61,15,0.1777021516384201,0.21655386056418804
62,15,0.14965269439619738,0.17952243077489627
63,15,0.26420595294578025,0.3372946884880283
64,15,0.3006287827772244,0.3670324145134175
65,15,0.19713375398989635,0.24819167312603757
66,15,0.3260412321835187,0.40193454739620893
67,15,0.6233240778603214,0.7263973386337021
68,15,0.1553549625154955,0.20747169727014445
69,15,0.19168958432174985,0.23380066213127362
70,15,0.3263153553542795,0.41296651719264105
71,15,0.24075447291290678,0.28814708695751573
72,15,0.16990640688837957,0.20771381391211707
73,15,0.3946774895628654,0.479890284424729
74,15,0.10593667861106673,0.1375826029880694
75,15,0.12092065901514236,0.14843993107575412
76,15,0.1134916536471058,0.13625554559867045
77,15,0.1472101191225909,0.19933816712842928
78,15,0.17168716265473974,0.2043586541491678
79,15,0.13022924662561455,0.15234393982442543
80,15,0.08927245110125831,0.10952701632601754
81,15,0.12741902256357515,0.16306752787996923
82,15,0.15730750355366813,0.18943871775861534
83,15,0.14091239914858827,0.1913098024873397
84,15,0.11926271183720229,0.1564943608519213
85,15,0.17538377832432847,0.2139849589215599
86,15,0.09891571261328515,0.12445946880760435
87,15,0.10122828593810473,0.1283895429414311
88,15,0.24717266690392764,0.30023856218925565
89,15,0.1504367657299012,0.18567417560319005
90,15,0.2412361731203326,0.3163589581311036
91,15,0.13999726368416246,0.17292594363667022
92,15,0.14512409930677195,0.19567201330071832
93,15,0.20826152036537462,0.2657547243972037
94,15,0.12937575144919428,0.15734828061981093
95,15,0.16573239206001789,0.21784223726444155
96,15,0.36513105638455057,0.43210352625814064
97,15,0.14529057076757548,0.17084155756662703
98,15,0.08684638902202906,0.10938092156296292
99,15,0.12811317914006756,0.16087973429912217
100,15,0.18409076002202795,0.24466036189494048
101,15,0.09954198523117117,0.13246742720618024
102,15,0.13288876661606377,0.1588482379884684
103,15,0.23631599269423864,0.2851664827323345
104,15,0.11367762744793787,0.14297389999473897
105,15,0.12702566159361084,0.15203209874481438
106,15,0.11788489956269818,0.14062382864266915
107,15,0.08811771293283313,0.11557941618016615
108,15,0.1347059448682069,0.18094687000479234
109,15,0.2069062073219865,0.2666230112107758
110,15,0.2651607548434302,0.33310691901276734
111,15,0.21073104642436802,0.2588261716090765
112,15,0.16099454374118913,0.19819592838905759
113,15,0.20455076940431727,0.26343712782609763
114,15,0.178173838281676,0.26939138685964575
115,15,0.1454470598219158,0.20541062652008052
116,15,0.16152505765425615,0.19913156426885678
117,15,0.1777671027687942,0.21360624317451643
118,15,0.18105756370929535,0.22903565173927565
119,15,0.2558832388657449,0.3175593294140809
120,15,0.8069580098139187,1.017658125998454
121,15,0.6787697364653098,0.7953689835154252
122,15,0.5642020111926878,0.7227342730006582
123,15,0.4671945350776656,0.5736088368066611
124,15,0.42792605267304096,0.5236357435045728
125,15,0.5036988988565891,0.6176105595551983
126,15,0.4308741775249205,0.587545693845867
127,15,0.5238225861166879,0.6322101595442612
128,15,0.17037176041838403,0.21345002760931894
129,15,0.15799376581325866,0.2381551015778143
130,15,0.12541912860360022,0.16239052692628902
131,15,0.18395022382554072,0.22151309739964467
132,15,0.29170126723840334,0.40260833070176877
133,15,0.4639517490274656,0.581273054468642
134,15,0.4988760713389113,0.5699888211282236
135,15,0.4802886829765195,0.5407261353040963
136,15,0.3172201271349653,0.3730447284654234
137,15,0.33530574148818065,0.39134009794738134
138,15,0.2129211782360405,0.28711548235861534
139,15,0.2052757969841745,0.2510865072714957
140,15,0.09685314611752886,0.12361339540325833
141,15,0.12512286737926567,0.16289688877378458
142,15,0.13618190302432934,0.17495286459313605
143,15,0.17405707335741324,0.23843517237879283
144,15,0.12587316397613144,0.1597517561013333
145,15,0.15143599522963436,0.19058633205885125
146,15,0.09549385788249419,0.12214815986002979
147,15,0.08544246938742217,0.10789021275231814
148,15,0.13262858826307908,0.16739498239344067
149,15,0.08787360739728146,0.11291341014333162
150,15,0.12984675067526397,0.1514408411748798
151,15,0.09201884119711397,0.11592203115714222
152,15,0.1582884094474259,0.2031256964120538
153,15,0.14227848009394148,0.1885795679987214
154,15,0.16675731772938332,0.25988042828557995
155,15,0.19844522382908106,0.28401489414726755
156,15,0.10954543879197003,0.14718972646630557
157,15,0.2309142461027015,0.293040548230435
158,15,0.1597771005885605,0.21099706364449403
159,15,0.09698798319911743,0.12722613405525787
160,15,0.147890458574713,0.19292762605653904
161,15,0.09956330097131147,0.13360793088223258
162,15,0.1179422925502375,0.14235111524912558
163,15,0.1119917411733082,0.13677292655343337
164,15,0.09334107089778335,0.12121330713190176
165,15,0.12451520882516046,0.1609978128679562
166,15,0.10277468922874754,0.1354040298440116
167,15,0.09794086663218393,0.12153458027911562
168,15,0.12006018627608811,0.1449412829110021
169,15,0.09752769091867966,0.12199364110086054
170,15,0.11586891041690385,0.14193181743924232
171,15,0.11879489358861223,0.14758857369990128
172,15,0.13808494522463438,0.17032702114040324
173,15,0.13650961637342496,0.17046119920226188
174,15,0.12544034017453426,0.1532374275822668
175,15,0.11541511151996109,0.145837058010797
176,15,0.14440584082656238,0.17832776169529524
177,15,0.12484484729837207,0.15062371695574384
178,15,0.07576738815085311,0.09610065312895334
179,15,0.08680420242725789,0.11538358452942366
180,15,0.10543781070072294,0.1316345527982981
181,15,0.09493771708715981,0.11975687899947628
182,15,0.07718611076017774,0.10909693862372774
183,15,0.09518880411773775,0.12896959412787862
184,15,0.07761800814866926,0.09899145335852343
185,15,0.08002234315415253,0.10799537647596526
186,15,0.10788498255339478,0.14175073290061901
187,15,0.11102728161975409,0.14012594560143932
188,15,0.12399452060632365,0.1643204516191724
189,15,0.10581804121296223,0.14104828699491864
190,15,0.1393115146417144,0.17797867065893108
191,15,0.13620402643920382,0.20988549278972815
192,15,0.11564304991009815,0.17209929413275168
193,15,0.17267106320428327,0.19672213919628626
194,15,0.12118485906246244,0.15580215264613495
195,15,0.08053160549504322,0.10425452505864709
196,15,0.18148922263307815,0.2311325565656055
197,15,0.24445090237820233,0.3361108182074478
198,15,0.17431171601264164,0.28101854386044245
199,15,0.15313737712292894,0.2189908121374537
200,15,0.2440685281890731,0.322654971056234
201,15,0.4211128839208605,0.5106470245253808
202,15,0.49256159632596297,0.5835442266140843
203,15,0.47914402376231063,0.653031707375571
204,15,0.39337961643001207,0.4873628471348923
205,15,0.58033918861758,0.689529829589313
206,15,0.7130343561433653,0.8612887595696639
207,15,0.5235583804857834,0.6849710031422073
208,15,0.6711893414253741,0.7878434132503137
209,15,0.5152453241418109,0.6457609295771105
210,15,0.6343135902473166,0.7590611635073174
211,15,0.870080659149475,1.0817602085596918
212,15,0.5593238090444088,0.6264881840374409
213,15,0.6183769208794131,0.7436694316404694
214,15,1.0070140026828303,1.120734166856665
215,15,0.6393900112356051,0.8563153643803657
216,15,0.4999261138480465,0.6243720431143233
217,15,0.37257841744629305,0.4342062408903463
218,15,0.2556441022863003,0.3019412991052866
219,15,0.24225572366128417,0.3261028804001547
220,15,0.16714979138095526,0.2186440790220026
221,15,0.2546231438131927,0.3211192401724395
222,15,0.21564515811288848,0.2694352778378397
223,15,0.1310647730085182,0.16248815537416314
224,15,0.17697269014131808,0.22536093294410736
225,15,0.1292126370837597,0.16009588237473002
226,15,0.15261005918101384,0.18333080520871708
227,15,0.19883551542573505,0.24325825150130245
228,15,0.2958082522495725,0.389034572012069
229,15,0.515903527739898,0.6400009279055304
230,15,0.5601990217675212,0.6632082429498112
231,15,0.4910275968732338,0.5765960401238452
232,15,0.8315818097573909,0.9663094843712324
233,15,0.8529110903563242,1.0510004420330226
234,15,0.7012818824840504,0.8200778073585642
235,15,0.6926148095027083,0.794772743152682
236,15,0.6239427424374481,0.7113810572829733
237,15,0.5038594490762831,0.6245480884461762
238,15,0.41438166625290335,0.5904290358568617
239,15,0.37339553192676617,0.4659026187222756
240,15,0.36728669930653846,0.43350404147453286
241,15,0.44833780864047634,0.5599925967868877
242,15,0.5449493273382812,0.6971923154255291
243,15,0.5861158627667304,0.6985147389563534
244,15,0.9556175875934708,1.0956487535543038
245,15,0.7219198753858556,0.8481194775876214
246,15,0.6706983240375802,0.8152388362913819
247,15,0.6379142851570887,0.7540781473488842
248,15,0.5342369233295178,0.6496393648265764
249,15,0.46333929537643415,0.5730096351564818
250,15,0.34221361643104786,0.4231913553229346
251,15,0.39157444892238863,0.46564928729232724
252,15,0.2760319644000959,0.33859431676234397
253,15,0.33497215024175137,0.3775445026903206
254,15,0.18793001253448013,0.22729601100172991
255,15,0.10904404085163383,0.13345751955572085
256,15,0.11532596460361387,0.14857489897040133
257,15,0.19173223118578225,0.2334542806727662
258,15,0.14043190546055112,0.18829555755794558
259,15,0.11513054970195201,0.1467966501196075
